0,20.3
1,20.4
2,20.4
3,20.4
4,20.4
5,20.4
6,20.4
7,20.4
8,20.4
9,20.4
10,20.4
11,20.4
12,20.4
13,20.4
14,20.4
15,20.4
16,20.5
17,20.6
18,20.4
19,20.4
20,20.4
21,20.4
22,20.4
23,20.4
24,20.4
25,20.5
26,20.4
27,20.4
28,20.4
29,20.4
30,20.4
31,20.4
32,20.4
33,20.4
34,20.4
35,20.4
36,20.4
37,20.4
38,20.4
39,20.4
40,20.3
41,20.4
42,20.4
43,20.8
44,23.4
45,27.3
46,31.4
47,35.1
48,38.3
49,40.9
50,43.1
51,44.8
52,46.3
53,47.5
54,48.5
55,49.5
56,50.2
57,50.7
58,51.3
59,51.7
60,52
61,52.4
62,52.6
63,52.8
64,53.1
65,53.2
66,53.3
67,53.5
68,53.6
69,53.6
70,53.7
71,53.9
72,54
73,53.9
74,53.9
75,53.9
76,54
77,54
78,54
79,54
80,54
81,54.1
82,54
83,54
84,54
85,54
86,54
87,54
88,54
89,53.9
90,53.9
91,53.9
92,53.9
93,54
94,53.9
95,53.9
96,53.9
97,53.9
98,53.9
99,53.9
100,53.9
101,53.9
102,53.8
103,53.9
104,53.8
105,53.7
106,53.8
107,53.7
108,53.7
109,53.7
110,53.7
111,53.7
112,53.8
113,53.6
114,53.6
115,53.6
116,53.6
117,53.6
118,53.6
119,53.6
120,53.5
121,53.5
122,53.5
123,53.6
124,53.4
125,53.4
126,53.4
127,53.3
128,53.3
129,53.4
130,53.3
131,53.4
132,53.3
133,53.2
134,53.2
135,53.2
136,53.1
137,53.2
138,53.1
139,53.1
140,53.1
141,53
142,53
143,53.2
144,52.9
145,52.9
146,53.1
147,52.9
148,52.9
149,52.9
150,52.9
151,52.9
152,52.9
153,52.9
154,52.8
155,52.8
156,52.8
157,52.8
158,52.8
159,52.8
160,52.8
161,52.8
162,52.8
163,52.7
164,52.9
165,52.7
166,52.7
167,52.7
168,52.7
169,52.7
170,52.6
171,52.6
172,52.6
173,52.6
174,52.6
175,52.6
176,52.6
177,52.6
178,52.6
179,52.6
180,52.5
181,52.5
182,52.5
183,52.5
184,52.4
185,52.5
186,52.6
187,52.4
188,52.4
189,52.4
190,52.3
191,52.4
192,52.3
193,52.2
194,52.2
195,52.2
196,52.5
197,52.2
198,52.2
199,52.2
200,52.1
201,52.1
202,52.4
203,52.1
204,52.1
205,52.1
206,52.1
207,52.1
208,52.1
209,52
210,52
211,52
212,52
213,52.1
214,52
215,51.9
216,51.9
217,51.9
218,51.9
219,51.9
220,51.9
221,51.9
222,51.9
223,51.8
224,51.8
225,51.7
226,51.8
227,51.7
228,51.8
229,51.7
230,51.7
231,51.8
232,51.7
233,51.7
234,51.7
235,51.7
236,51.7
237,51.7
238,51.7
239,51.7
240,51.6
241,51.6
242,51.7
243,51.6
244,51.7
245,51.5
246,51.5
247,51.5
248,51.5
249,51.5
250,51.5
251,51.5
252,51.5
253,51.4
254,51.4
255,51.3
256,51.3
257,51.3
258,51.4
259,51.3
260,51.3
261,51.2
262,51.3
263,51.2
264,51.2
265,51.2
266,51.2
267,51.1
268,51.1
269,51.1
270,51.1
271,51.1
272,51.1
273,51.1
274,51.1
275,51.1
276,51
277,51
278,51
279,51
280,51
281,51
282,50.9
283,51
284,50.9
285,50.9
286,50.9
287,50.9
288,50.9
289,50.9
290,50.9
291,50.8
292,50.9
293,50.8
294,50.9
295,50.7
296,50.7
297,50.7
298,50.7
299,50.7
300,50.7
301,50.7
302,50.6
303,50.6
304,50.6
305,50.6
306,50.7
307,50.6
308,50.6
309,50.6
310,50.6
311,50.6
312,50.6
313,50.6
314,50.5
315,50.5
316,50.4
317,50.5
318,50.4
319,50.5
320,50.4
321,50.5
322,50.3
323,50.3
324,50.3
325,50.3
326,50.3
327,50.3
328,50.2
329,50.2
330,50.2
331,50.3
332,50.3
333,50.1
334,50.2
335,50.3
336,50.1
337,50
338,50
339,50
340,50
341,50
342,50.2
343,50
344,50
345,50
346,50
347,50
348,49.9
349,49.9
350,49.9
351,49.9
352,49.9
353,49.9
354,49.9
355,49.8
356,49.8
357,49.9
358,49.8
359,49.8
360,49.7
361,49.8
362,49.7
363,49.7
364,49.8
365,49.7
366,49.9
367,49.7
368,49.6
369,49.9
370,49.7
371,49.6
372,49.6
373,49.6
374,49.6
375,49.5
376,49.5
377,49.6
378,49.5
379,49.5
380,49.5
381,49.5
382,49.5
383,49.5
384,49.5
385,49.5
386,49.5
387,49.5
388,49.5
389,49.5
390,49.5
391,49.5
392,49.5
393,49.5
394,49.4
395,49.4
396,49.5
397,49.3
398,49.3
399,49.3
400,49.3
401,49.3
402,49.3
403,49.2
404,49.2
405,49.2
406,49.2
407,49.2
408,49.2
409,49.2
410,49.2
411,49.1
412,49.1
413,49
414,49
415,49.2
416,49
417,49
418,48.9
419,49
420,48.9
421,48.9
422,48.9
423,48.7
424,48.7
425,48.6
426,48.7
427,48.7
428,48.7
429,48.6
430,48.8
431,48.6
432,48.6
433,48.6
434,48.7
435,48.5
436,48.5
437,48.5
438,48.5
439,48.5
440,48.5
441,48.6
442,48.5
443,48.5
444,48.5
445,48.5
446,48.5
447,48.5
448,48.4
449,48.4
450,48.4
451,48.5
452,48.4
453,48.4
454,48.4
455,48.5
456,48.4
457,48.3
458,48.3
459,48.3
460,48.3
461,48.4
462,48.3
463,48.3
464,48.2
465,48.2
466,48.4
467,48.2
468,48.2
469,48.2
470,48.2
471,48.2
472,48.2
473,48.2
474,48.2
475,48.2
476,48.1
477,48.1
478,48.1
479,48.1
480,48.1
481,48.1
482,48.1
483,48.1
484,48.1
485,48.1
486,48.2
487,48
488,48
489,48.1
490,48
491,47.9
492,48
493,48
494,48
495,48
496,48.1
497,48
498,47.9
499,47.8
500,47.8
501,47.8
502,47.8
503,47.8
504,47.8
505,47.8
506,47.7
507,47.7
508,47.7
509,47.7
510,47.7
511,47.8
512,47.4
513,47.7
514,47.7
515,47.6
516,47.6
517,47.6
518,47.5
519,47.4
520,47.5
521,47.5
522,47.6
523,47.5
524,47.4
525,47.4
526,47.4
527,47.4
528,47.4
529,47.4
530,47.4
531,47.4
532,47.4
533,47.4
534,47.4
535,47.4
536,47.4
537,47.4
538,47.4
539,47.4
540,47.4
541,47.4
542,47.4
543,47.4
544,47.3
545,47.4
546,47.3
547,47.3
548,47.3
549,47.3
550,47.3
551,47.3
552,47.2
553,47.3
554,47.4
555,47.3
556,47.2
557,47.3
558,47.2
559,47.1
560,47.1
561,47.1
562,47.1
563,47.1
564,47.4
565,47.1
566,47.1
567,47.1
568,47.1
569,47.1
570,47
571,47
572,47.1
573,47
574,47
575,47
576,46.9
577,47.1
578,46.9
579,46.9
580,46.8
581,46.8
582,46.8
583,46.8
584,46.8
585,46.8
586,46.8
587,46.8
588,46.8
589,46.7
590,46.7
591,46.8
592,46.7
593,46.7
594,46.7
595,46.7
596,46.6
597,46.6
598,46.6
599,46.6
600,46.6
601,46.6
602,46.7
603,46.6
604,46.6
605,46.6
606,46.5
607,46.6
608,46.5
609,46.5
610,46.5
611,46.5
612,46.5
613,46.5
614,46.5
615,46.4
616,46.4
617,46.4
618,46.3
619,46.3
620,46.4
621,46.3
622,46.3
623,46.3
624,46.3
625,46.3
626,46.3
627,46.3
628,46.3
629,46.3
630,46.3
631,46.3
632,46.3
633,46.3
634,46.3
635,46.3
636,46.4
637,46.3
638,46.3
639,46.3
640,46.3
641,46.2
642,46.3
643,46.3
644,46.1
645,46.2
646,46.1
647,46.1
648,46.2
649,46.1
650,46.1
651,46.1
652,46.1
653,46.1
654,46.1
655,46
656,46
657,46
658,46
659,46
660,46
661,46
662,46
663,46
664,45.9
665,45.9
666,45.9
667,45.9
668,45.9
669,45.9
670,45.9
671,45.9
672,45.9
673,45.8
674,45.9
675,45.8
676,45.8
677,45.8
678,45.8
679,45.9
680,45.7
681,45.9
682,45.7
683,45.7
684,45.6
685,45.7
686,45.6
687,45.6
688,45.6
689,45.6
690,45.6
691,45.5
692,45.5
693,45.5
694,45.6
695,45.5
696,45.5
697,45.5
698,45.6
699,45.4
700,45.6
701,45.6
702,45.4
703,45.4
704,45.4
705,45.4
706,45.3
707,45.3
708,45.3
709,45.3
710,45.4
711,45.3
712,45.3
713,45.3
714,45.5
715,45.5
716,45.2
717,45.2
718,45.2
719,45.2
720,45.2
721,45.2
722,45.2
723,45.4
724,45.2
725,45.2
726,45.2
727,45.2
728,45.2
729,45.2
730,45.2
731,45.2
732,45.2
733,45.2
734,45.2
735,45.2
736,45.2
737,45.2
738,45.2
739,45.2
740,45.1
741,45.2
742,45.2
743,45.1
744,45.1
745,45.1
746,45.1
747,45.1
748,45.1
749,45.1
750,45
751,45
752,45
753,45
754,44.9
755,45
756,44.9
757,44.9
758,44.9
759,44.9
760,44.8
761,44.9
762,44.8
763,44.8
764,44.9
765,44.8
766,44.8
767,44.8
768,44.8
769,44.8
770,44.8
771,44.8
772,44.8
773,44.8
774,44.7
775,44.8
776,44.7
777,44.7
778,44.6
779,44.7
780,44.7
781,44.6
782,44.6
783,44.6
784,44.5
785,44.6
786,44.5
787,44.5
788,44.5
789,44.5
790,44.5
791,44.5
792,44.4
793,44.5
794,44.4
795,44.5
796,44.4
797,44.4
798,44.4
799,44.4
800,44.4
801,44.5
802,44.4
803,44.4
804,44.3
805,44.3
806,44.5
807,44.3
808,44.3
809,44.3
810,44.3
811,44.3
812,44.3
813,44.3
814,44.2
815,44.3
816,44.2
817,44.3
818,44.3
819,44.3
820,44.2
821,44.1
822,44.2
823,44.2
824,44.1
825,44.1
826,44.1
827,44.1
828,44.1
829,44.2
830,44.1
831,44.1
832,44.1
833,44.1
834,44.2
835,44.1
836,44.1
837,44.1
838,44.1
839,44.1
840,44.1
841,44.1
842,44.1
843,44
844,44.1
845,44.1
846,44.1
847,44
848,44.1
849,44
850,44.1
851,43.9
852,43.9
853,44
854,43.9
855,43.9
856,43.8
857,43.9
858,43.9
859,43.8
860,43.9
861,43.8
862,43.8
863,43.8
864,43.8
865,43.8
866,43.7
867,43.7
868,43.7
869,43.8
870,43.7
871,43.8
872,43.7
873,43.7
874,43.7
875,43.7
876,43.7
877,43.7
878,43.7
879,43.7
880,43.7
881,43.6
882,43.6
883,43.6
884,43.6
885,43.7
886,43.8
887,43.7
888,43.6
889,43.6
890,43.7
891,43.6
892,43.6
893,43.6
894,43.5
895,43.5
896,43.5
897,43.7
898,43.5
899,43.4
900,43.4
901,43.5
902,43.4
903,43.4
904,43.4
905,43.4
906,43.4
907,43.3
908,43.4
909,43.4
910,43.3
911,43.3
912,43.3
913,43.3
914,43.3
915,43.5
916,43.4
917,43.3
918,43.3
919,43.3
920,43.3
921,43.2
922,43.3
923,43.2
924,43.2
925,43.2
926,43.1
927,43.2
928,43.1
929,43.1
930,43.1
931,43.2
932,43.1
933,43.1
934,43.1
935,43.1
936,43.1
937,43.1
938,43.1
939,43.1
940,43.1
941,43.1
942,43.2
943,43.1
944,43.1
945,43.1
946,43
947,43
948,43
949,43.1
950,43
951,43
952,43
953,43
954,43
955,43
956,43
957,43
958,43
959,43
960,43.1
961,42.9
962,42.9
963,42.9
964,42.8
965,42.9
966,42.9
967,42.8
968,42.9
969,43
970,43
971,42.8
972,42.8
973,42.8
974,42.8
975,42.7
976,42.9
977,42.7
978,42.7
979,42.7
980,42.7
981,42.6
982,42.6
983,42.6
984,42.7
985,42.6
986,42.6
987,42.6
988,42.7
989,42.6
990,42.6
991,42.5
992,42.5
993,42.6
994,42.5
995,42.5
996,42.4
997,42.5
998,42.4
999,42.4
1000,42.6
1001,42.4
1002,42.4
1003,42.4
1004,42.4
1005,42.4
1006,42.6
1007,42.4
1008,42.4
1009,42.4
1010,42.4
1011,42.4
1012,42.4
1013,42.4
1014,42.4
1015,42.3
1016,42.3
1017,42.3
1018,42.3
1019,42.3
1020,42.4
1021,42.5
1022,42.3
1023,42.3
1024,42.5
1025,42.3
1026,42.3
1027,42.3
1028,42.3
1029,42.3
1030,42.2
1031,42.4
1032,42.3
1033,42.2
1034,42.2
1035,42.2
1036,42.2
1037,42.2
1038,42.2
1039,42.2
1040,42.2
1041,42.1
1042,42.2
1043,42.2
1044,42.1
1045,42.1
1046,42.3
1047,42.1
1048,42.1
1049,42.1
1050,42.1
1051,42.1
1052,42.1
1053,42.1
1054,42.1
1055,42.1
1056,42.1
1057,42
1058,42.1
1059,42.1
1060,42
1061,42
1062,42
1063,42
1064,42
1065,42
1066,42
1067,41.9
1068,42
1069,42
1070,41.9
1071,42
1072,41.9
1073,41.9
1074,41.9
1075,41.9
1076,41.9
1077,41.9
1078,41.9
1079,41.9
1080,41.9
1081,41.9
1082,41.9
1083,41.8
1084,41.8
1085,41.9
1086,41.8
1087,41.7
1088,41.8
1089,41.7
1090,41.9
1091,41.7
1092,41.8
1093,41.7
1094,41.7
1095,41.7
1096,41.7
1097,41.7
1098,41.7
1099,41.6
1100,41.7
1101,41.6
1102,41.6
1103,41.6
1104,41.6
1105,41.6
1106,41.6
1107,41.6
1108,41.6
1109,41.6
1110,41.6
1111,41.6
1112,41.5
1113,41.6
1114,41.5
1115,41.5
1116,41.6
1117,41.6
1118,41.5
1119,41.6
1120,41.5
1121,41.6
1122,41.5
1123,41.5
1124,41.5
1125,41.5
1126,41.5
1127,41.5
1128,41.5
1129,41.4
1130,41.4
1131,41.4
1132,41.4
1133,41.4
1134,41.4
1135,41.3
1136,41.4
1137,41.4
1138,41.4
1139,41.3
1140,41.3
1141,41.3
1142,41.3
1143,41.3
1144,41.2
1145,41.2
1146,41.2
1147,41.2
1148,41.4
1149,41.2
1150,41.2
1151,41.2
1152,41.2
1153,41.2
1154,41.4
1155,41.2
1156,41.2
1157,41.1
1158,41.1
1159,41.1
1160,41.1
1161,41.2
1162,41.1
1163,41.1
1164,41.1
1165,41.2
1166,41.1
1167,41.1
1168,41
1169,41.1
1170,41.1
1171,41
1172,41
1173,41
1174,41
1175,41
1176,41
1177,41
1178,41.2
1179,41
1180,41
1181,41
1182,41
1183,41
1184,41
1185,41
1186,41
1187,41
1188,40.9
1189,40.9
1190,40.9
1191,40.9
1192,40.9
1193,40.9
1194,40.9
1195,40.9
1196,40.8
1197,40.8
1198,40.9
1199,40.9
1200,40.9
1201,40.8
1202,41
1203,40.8
1204,40.8
1205,40.8
1206,40.8
1207,40.8
1208,40.8
1209,40.8
1210,40.8
1211,40.8
1212,40.7
1213,40.8
1214,40.8
1215,40.7
1216,40.7
1217,40.7
1218,40.7
1219,40.8
1220,40.7
1221,40.7
1222,40.6
1223,40.6
1224,40.8
1225,40.6
1226,40.7
1227,40.6
1228,40.6
1229,40.5
1230,40.5
1231,40.5
1232,40.7
1233,40.7
1234,40.5
1235,40.5
1236,40.7
1237,40.5
1238,40.4
1239,40.5
1240,40.5
1241,40.4
1242,40.4
1243,40.4
1244,40.4
1245,40.5
1246,40.5
1247,40.4
1248,40.6
1249,40.4
1250,40.4
1251,40.4
1252,40.4
1253,40.5
1254,40.3
1255,40.4
1256,40.3
1257,40.3
1258,40.3
1259,40.3
1260,40.4
1261,40.3
1262,40.3
1263,40.3
1264,40.2
1265,40.2
1266,40.2
1267,40.2
1268,40.2
1269,40.2
1270,40.1
1271,40.2
1272,40.2
1273,40.1
1274,40.1
1275,40.1
1276,40.1
1277,40.1
1278,40.3
1279,40.1
1280,40
1281,40
1282,40.1
1283,40
1284,40.1
1285,40
1286,40
1287,40
1288,40.1
1289,40
1290,40
1291,40
1292,40
1293,40
1294,40
1295,40
1296,40
1297,40
1298,40
1299,40
1300,40
1301,40
1302,40
1303,40
1304,40
1305,40.1
1306,40
1307,40
1308,40
1309,40
1310,39.9
1311,39.9
1312,39.9
1313,39.9
1314,39.9
1315,40
1316,40
1317,40
1318,39.8
1319,39.8
1320,39.9
1321,39.8
1322,39.9
1323,39.8
1324,39.8
1325,39.8
1326,39.8
1327,39.8
1328,39.8
1329,39.8
1330,39.8
1331,39.8
1332,39.8
1333,39.8
1334,39.8
1335,39.9
1336,39.8
1337,39.8
1338,39.8
1339,39.7
1340,39.7
1341,39.7
1342,39.8
1343,39.8
1344,39.7
1345,39.7
1346,39.8
1347,39.8
