0,20.1
1,20
2,20.1
3,20.1
4,20.2
5,20.1
6,20.1
7,20.1
8,20.1
9,20.1
10,20.1
11,20.1
12,20.1
13,20.1
14,20.1
15,20.1
16,20.1
17,20.1
18,20.3
19,20.1
20,20.1
21,20.1
22,20.1
23,20.1
24,20.1
25,20.1
26,20.2
27,20.2
28,20.1
29,20.1
30,20.1
31,20.1
32,20.1
33,20.3
34,20.1
35,20.2
36,20.1
37,20.1
38,20.1
39,20.1
40,20.1
41,20.1
42,20.1
43,20.1
44,20.1
45,20.1
46,21.8
47,23.9
48,26.8
49,29.8
50,32.5
51,34.9
52,37
53,38.8
54,40.2
55,41.4
56,42.4
57,43.3
58,44.1
59,44.7
60,45.2
61,45.6
62,46.3
63,46.4
64,46.7
65,47
66,47.4
67,47.4
68,47.7
69,47.8
70,47.8
71,47.9
72,48
73,48.2
74,48.2
75,48.2
76,48.4
77,48.3
78,48.5
79,48.4
80,48.4
81,48.5
82,48.4
83,48.5
84,48.5
85,48.6
86,48.5
87,48.6
88,48.6
89,48.7
90,48.7
91,48.7
92,48.7
93,48.8
94,48.9
95,49
96,48.7
97,48.7
98,48.9
99,48.8
100,48.9
101,49.1
102,48.7
103,49
104,48.7
105,48.8
106,48.7
107,48.7
108,48.7
109,48.7
110,48.8
111,48.7
112,48.8
113,48.7
114,48.6
115,48.6
116,48.9
117,48.6
118,48.5
119,48.5
120,48.6
121,48.5
122,48.5
123,48.5
124,48.5
125,48.5
126,48.5
127,48.5
128,48.4
129,48.5
130,48.6
131,48.5
132,48.5
133,48.4
134,48.5
135,48.4
136,48.4
137,48.4
138,48.4
139,48.4
140,48.4
141,48.4
142,48.4
143,48.4
144,48.4
145,48.3
146,48.5
147,48.3
148,48.3
149,48.3
150,48.3
151,48.2
152,48.4
153,48.3
154,48.2
155,48.2
156,48.2
157,48.2
158,48.2
159,48.2
160,47.9
161,47.8
162,47.8
163,48
164,48
165,48
166,48.1
167,48.1
168,48.1
169,48.1
170,48
171,48
172,48
173,48
174,48
175,47.9
176,47.9
177,47.9
178,47.9
179,47.9
180,47.8
181,47.8
182,47.8
183,47.8
184,47.9
185,47.8
186,47.8
187,48
188,47.8
189,47.7
190,47.7
191,47.7
192,47.7
193,47.7
194,47.6
195,47.6
196,47.6
197,47.7
198,47.7
199,47.6
200,47.5
201,47.6
202,47.7
203,47.5
204,47.5
205,47.7
206,47.5
207,47.7
208,47.5
209,47.5
210,47.5
211,47.5
212,47.4
213,47.4
214,47.4
215,47.5
216,47.4
217,47.4
218,47.4
219,47.4
220,47.4
221,47.4
222,47.4
223,47.4
224,47.4
225,47.4
226,47.4
227,47.3
228,47.3
229,47.3
230,47.3
231,47.3
232,47.2
233,47.2
234,47.1
235,47.1
236,47.1
237,47.2
238,47.3
239,47.1
240,47.1
241,47.1
242,47.1
243,46.8
244,46.8
245,47
246,47
247,47.1
248,47.1
249,47.1
250,47
251,47
252,47
253,47.1
254,47
255,47
256,47.1
257,46.9
258,46.9
259,46.9
260,47
261,46.9
262,46.9
263,46.8
264,47.1
265,46.9
266,46.8
267,46.8
268,46.8
269,46.8
270,46.8
271,46.8
272,46.7
273,46.7
274,46.8
275,46.8
276,46.8
277,46.7
278,46.7
279,46.6
280,46.7
281,46.6
282,46.6
283,46.6
284,46.6
285,46.6
286,46.6
287,46.6
288,46.7
289,46.5
290,46.5
291,46.6
292,46.6
293,46.5
294,46.5
295,46.5
296,46.6
297,46.5
298,46.4
299,46.4
300,46.4
301,46.4
302,46.4
303,46.4
304,46.3
305,46.3
306,46.3
307,46.3
308,46.3
309,46.3
310,46.3
311,46.3
312,46.3
313,46.4
314,46.3
315,46.3
316,46.3
317,46.3
318,46.3
319,46.3
320,46.3
321,46.3
322,46.3
323,46.2
324,46.2
325,46.1
326,46.2
327,46.3
328,46.1
329,46.1
330,46.1
331,46.1
332,46.2
333,46.1
334,46.1
335,46.1
336,46.1
337,46
338,46
339,46
340,46
341,46
342,46
343,46
344,46
345,46
346,45.9
347,45.9
348,45.9
349,45.9
350,46
351,45.8
352,45.8
353,45.9
354,45.8
355,45.9
356,46
357,45.8
358,45.8
359,45.9
360,45.8
361,45.7
362,45.8
363,45.7
364,45.7
365,45.7
366,45.9
367,45.7
368,45.7
369,45.6
370,45.6
371,45.6
372,45.7
373,45.6
374,45.6
