0,20.1
1,19.9
2,20.2
3,20.2
4,20.2
5,20.5
6,24.9
7,31
8,37.2
9,41.2
10,43.8
11,45.7
12,47
13,47.8
14,48.7
15,49.3
16,49.8
17,50.1
18,50.6
19,50.6
20,50.9
21,51.1
22,51.2
23,51.4
24,51.5
25,51.5
26,51.6
27,51.7
28,51.6
29,51.6
30,51.7
31,51.8
32,51.9
33,52.2
34,51.9
35,52
36,52
37,52
38,52.2
39,52
40,52.1
41,52.1
42,52.1
43,52.1
44,52.1
45,52.2
46,52.1
47,52.1
48,52.1
49,52.1
50,52.1
51,52.2
52,52.1
53,52.1
54,52.1
55,52.1
56,52.1
57,52
58,52
59,52
60,52
61,52
62,52.2
63,52
64,52
65,51.9
66,52.2
67,51.9
68,52.1
69,52.2
70,51.9
71,51.9
72,52
73,51.9
74,51.9
75,51.9
76,52.2
77,51.9
78,52.1
79,52
80,51.8
81,51.8
82,51.8
83,51.8
84,51.7
85,51.9
86,51.7
87,51.7
88,51.6
89,51.6
90,51.7
91,51.7
92,51.7
93,51.8
94,51.7
95,51.9
96,51.7
97,51.6
98,51.7
99,51.6
100,51.7
101,51.6
102,51.6
103,51.6
104,51.6
105,51.6
106,51.5
107,51.5
108,51.5
109,51.5
110,51.4
111,51.4
112,51.4
113,51.3
114,51.4
115,51.3
116,51.6
117,51.3
118,51.3
119,51.3
120,51.3
121,51.3
122,51.3
123,51.3
124,51.3
125,51.3
126,51.2
127,51.3
128,51.2
129,51.2
130,51.5
131,51.5
132,51.2
133,51.1
134,51.3
135,51.1
136,51.2
137,51
138,51.1
139,51
140,51.2
141,51
142,51.2
143,51
144,50.9
145,50.9
146,51.1
147,50.9
148,50.8
149,50.9
150,50.8
151,50.9
152,51
153,50.7
154,50.7
155,50.7
156,50.6
157,50.7
158,50.6
159,50.6
160,49.9
161,49.7
162,50
163,50.2
164,49.9
165,50.5
166,50.5
167,50.5
168,50.5
169,50.5
170,50.5
171,50.5
172,50.5
173,50.5
174,50.5
175,50.5
176,50.5
177,50.5
178,50.5
179,50.5
180,50.4
181,50.5
182,50.5
183,50.4
184,50.5
185,50.4
186,50.3
187,50.6
